order_id,customer_id,order_date,order_status,shipping_id,payment_id,billing_address,coupon_id
34525982,101637,09/02/2022,Cancelled,6245,895135,"3162 Norris Stravenue Apt. 950
Port Anthony, AS 67769",78124
34525983,104855,05/28/2023,Cancelled,17803,883255,"PSC 0605, Box 4858
APO AA 73258",77462
34525984,110323,11/24/2022,Shipped,19563,880180,"USS Edwards
FPO AE 89575",77449
34525985,110634,03/30/2023,Cancelled,13751,898051,"84177 Matthew Manors
Fordbury, NY 66789",76524
34525986,106929,10/22/2022,Cancelled,24891,894226,"7924 Thomas Divide
Nicoleborough, MT 40999",76746
34525987,110915,01/05/2023,Cancelled,11320,882117,,76807
34525988,108329,07/05/2023,Shipped,5888,883714,"289 Ian Manors Suite 352
South Jeffrey, NY 98818",76786
34525989,104230,02/05/2023,Processing,15068,883207,,77420
34525990,101908,10/31/2022,Processing,19029,889563,"8755 Collins Rest Suite 244
Kingberg, OH 03964",77118
34525991,107276,02/05/2023,Shipped,18236,893927,,77226
34525992,110562,06/26/2023,Shipped,17597,879489,"97888 Vasquez Parks Suite 999
Lake Andrew, IN 31587",77847
34525993,106305,04/22/2023,Delivered,12091,893014,,77910
34525994,107597,02/09/2023,Processing,7010,881579,"18298 Gregory Center Apt. 550
Michaelhaven, VT 04391",76632
34525995,109447,08/18/2022,Shipped,18576,889322,"5726 Robert Valley Suite 208
East Angelamouth, NE 34039",76832
34525996,108546,03/10/2023,Processing,24169,891145,"3455 Riley Walk
Johnsonhaven, VA 32651",77312
34525997,103008,05/18/2023,Cancelled,13325,881025,"18681 Brown Forks Suite 988
North Danaside, NV 52224",77845
34525998,105995,01/28/2023,Processing,21857,886989,"3503 Robert Viaduct Suite 993
Princeport, VI 62403",76636
34525999,106212,11/14/2022,Delivered,15891,888763,,76476
34526000,102380,04/10/2023,Processing,7656,887465,,77907
34526001,107683,10/13/2022,Delivered,8091,896742,"998 Reese Landing
Weaverberg, RI 14928",78435
34526002,104245,05/05/2023,Shipped,14261,891876,,77880
34526003,108308,03/25/2023,Delivered,22057,886669,"78702 Mooney Views Apt. 785
East Jacobchester, MD 50342",77835
34526004,102734,11/18/2022,Delivered,20070,895194,"72150 Hubbard Locks Suite 360
Owentown, PA 70979",77525
34526005,104917,02/05/2023,Cancelled,20638,878165,"397 Keith Ramp Suite 043
West Andrewfort, DE 58351",77354
34526006,108429,01/17/2023,Cancelled,11178,896266,"PSC 5825, Box 0612
APO AE 34754",77788
34526007,101316,07/07/2023,Delivered,11679,896690,"27122 Johnson Mill
New Katieton, TX 59330",77430
34526008,107128,05/25/2023,Processing,22577,883887,"723 Smith Motorway Apt. 409
Taylorborough, NV 14081",77639
34526009,102529,12/03/2022,Cancelled,21605,897697,"947 Rachel Crest Apt. 366
New Tina, NH 14559",77066
34526010,107664,05/16/2023,Delivered,25512,886384,"2755 Bridges Plain
Sherrimouth, AS 61599",78452
34526011,105905,09/14/2022,Processing,7109,890714,"47969 Darren Turnpike
Hooverfurt, SC 91577",76589
34526012,107772,02/03/2023,Cancelled,18460,891644,"7771 Mark Mountains
Port Tinaville, ID 74089",77056
34526013,110772,07/13/2023,Shipped,22510,890738,"3976 Jesus Springs
Marshallport, SC 95042",77682
34526014,102490,01/27/2023,Cancelled,24365,878123,"1814 Perez Shoal Suite 358
West Autumn, OR 51038",78226
34526015,110547,03/09/2023,Processing,11305,890735,"4302 Stephanie Station
Fordberg, IL 69053",76516
34526016,108713,08/02/2023,Processing,18159,892651,"897 Snyder Falls Apt. 781
New Katie, NJ 92414",77123
34526017,101347,04/08/2023,Delivered,18592,884957,"76260 Robert Meadow Apt. 351
Franklinborough, ID 94881",77938
34526018,101889,04/11/2023,Cancelled,24831,888513,"512 Wendy Radial
Port Steven, WV 18873",78411
34526019,103138,12/31/2022,Delivered,24786,891038,"876 Pitts Island
Bairdland, PA 67119",77574
34526020,105335,07/12/2023,Processing,17625,892944,"9683 Andre Heights
Port Richardburgh, CO 67757",78363
34526021,107311,02/03/2023,Shipped,5786,892082,"281 Angela Place Apt. 856
New Ronaldtown, FL 87693",77769
34526022,109433,01/13/2023,Cancelled,17681,894363,"9410 Carrillo Orchard Apt. 759
East Clarencemouth, WV 74859",77264
34526023,106114,09/26/2022,Cancelled,11419,889137,,78064
34526024,102896,08/19/2022,Delivered,7281,894151,"9056 Richard Fords Apt. 201
Crawfordmouth, MO 54471",76518
34526025,107747,09/04/2022,Processing,20114,886966,,76503
34526026,105985,09/15/2022,Cancelled,11723,878351,"69491 Daniel Summit Suite 914
Port Deborah, RI 06198",77307
34526027,105953,02/06/2023,Processing,18748,888550,"39667 King Valley Suite 121
New Roberttown, MT 45020",76936
34526028,105023,04/08/2023,Shipped,13347,879293,"535 Margaret Loaf Apt. 909
Kevinview, GA 68649",76985
34526029,101002,09/03/2022,Cancelled,16285,880205,"818 Jones Neck
Hensleymouth, ID 19493",77845
34526030,108126,11/20/2022,Cancelled,13278,883486,"74460 Brian Way Apt. 264
East Shellystad, IA 48842",77795
34526031,110246,08/05/2022,Cancelled,9924,890059,"2438 Melissa Port Apt. 355
West Briannachester, KY 37666",77313
34526032,101357,06/25/2023,Shipped,23754,895623,"9177 Samantha Junctions Suite 065
Hortonbury, NM 27873",77077
34526033,106229,01/19/2023,Delivered,25315,882319,"46116 George Meadows
North Kelly, FM 32639",78379
34526034,105500,03/18/2023,Shipped,18201,888765,,76548
34526035,103234,12/30/2022,Shipped,16943,896818,"54349 Mcfarland Row
Jenniferfurt, FM 42732",77754
34526036,103548,10/27/2022,Processing,5720,878926,"28463 Daniel Burgs
East Amber, AK 51282",77775
34526037,109515,10/26/2022,Shipped,10976,879533,"6518 Holland Square
Johntown, OH 61414",76749
34526038,104028,08/16/2022,Processing,13361,890911,"8287 Melissa Field Suite 220
South Michelleland, MH 53786",76685
34526039,103714,03/21/2023,Shipped,25317,894039,,76530
34526040,106163,09/17/2022,Delivered,8091,897552,"Unit 0136 Box 9662
DPO AA 28867",77770
34526041,101937,07/08/2023,Shipped,6114,895870,"093 Kevin Shore
Port Kevin, OR 63485",76791
34526042,106509,12/05/2022,Shipped,19289,889981,"82823 Erica Summit Suite 013
Lisaside, WY 04955",76604
34526043,102739,05/10/2023,Processing,14919,894086,"PSC 6094, Box 5549
APO AP 39824",77210
34526044,107282,04/09/2023,Processing,18479,891444,,76546
34526045,102539,01/15/2023,Processing,8702,886685,"13612 Brown Crossroad
New Damonland, NV 82215",78437
34526046,107374,07/10/2023,Processing,19494,889682,,77948
34526047,105380,04/13/2023,Delivered,5815,882984,"414 Tammy Neck
Proctorside, UT 90325",77705
34526048,102044,04/30/2023,Cancelled,17667,892307,"225 Wilson Lake Apt. 437
South Williamborough, MP 09967",76471
34526049,103327,01/12/2023,Processing,23413,880003,"229 Casey Crest
New Patrick, IN 86716",77122
34526050,104784,10/28/2022,Processing,21542,890948,"USCGC Graham
FPO AP 85414",77383
34526051,102242,09/25/2022,Shipped,19378,885440,"PSC 9907, Box 0965
APO AP 26101",77846
34526052,102857,08/27/2022,Shipped,24346,894844,"PSC 9511, Box 2238
APO AA 72762",78087
34526053,102973,09/29/2022,Processing,9784,886063,"98203 Chad Forge Apt. 974
West Brenda, DE 97176",76527
34526054,108848,12/03/2022,Processing,12376,897178,"672 Kevin Circles Suite 305
Morenoshire, AS 43230",78443
34526055,103332,07/28/2023,Cancelled,22767,878317,"38448 Schmitt Lodge Apt. 640
Youngshire, SC 32440",77809
34526056,105303,07/07/2023,Delivered,8094,879841,"903 Lucas Lights Suite 371
North Jonathanborough, AZ 26068",77763
34526057,103972,10/22/2022,Delivered,14533,881298,"83955 Wilson Mills
Jessicachester, AK 12724",76657
34526058,104767,12/25/2022,Cancelled,23521,893431,"0070 Tyler Hollow
Port Robertchester, PW 63280",77633
34526059,110526,09/05/2022,Processing,20402,894644,"39336 Saunders Mission Suite 490
Brownburgh, PA 42556",77418
34526060,104556,05/05/2023,Processing,14674,884846,"USS Roberts
FPO AP 56427",77211
34526061,101122,07/18/2023,Delivered,7009,884789,,77015
34526062,102197,06/14/2023,Shipped,8459,893961,"2089 Price Walks Suite 125
East Mauriceton, LA 22037",77059
34526063,104822,10/26/2022,Processing,13006,892891,"0764 Franco Prairie Suite 692
Barrettside, NJ 63366",78024
34526064,102969,10/02/2022,Cancelled,9679,883828,"82546 Rebecca Mountains Apt. 005
West Logantown, PR 40063",77773
34526065,110709,04/09/2023,Shipped,19783,891075,"31783 Katelyn Stream
Kennedyside, LA 12405",77097
34526066,104708,08/09/2022,Delivered,19382,890124,"91851 Waller Harbors
Barbaraville, VT 62932",76627
34526067,102518,12/26/2022,Processing,16339,891234,"377 Natalie Throughway Suite 702
Port Lisa, MP 77318",78413
34526068,101079,09/01/2022,Cancelled,24411,879862,"9746 Wagner Walks
West Natashabury, NJ 46770",76753
34526069,101977,10/11/2022,Processing,6648,886058,"032 Barnes Knoll
West Nicole, MI 92941",76863
34526070,108407,01/10/2023,Delivered,19540,881453,"901 Cox Canyon Apt. 208
Kellychester, AZ 40450",78139
34526071,104621,01/19/2023,Shipped,5784,890496,,77315
34526072,108138,02/11/2023,Processing,17812,878415,"USCGC Greer
FPO AE 34186",78169
34526073,102971,12/05/2022,Shipped,7988,896886,"78981 Renee Fall Apt. 579
Port Nicole, VT 54581",76478
34526074,110274,02/19/2023,Shipped,9541,880168,"85618 Amanda Glen
Adammouth, NC 10987",76478
34526075,103676,09/26/2022,Cancelled,15436,883929,"119 Emily Forge
New Ethan, HI 09864",78428
34526076,105499,07/17/2023,Shipped,18680,879708,"6540 Dunn Road Apt. 631
New Ana, WV 93752",77503
34526077,108991,04/18/2023,Cancelled,19010,888319,"46987 Arias Inlet
Alexandriaton, CT 98798",78002
34526078,104895,02/27/2023,Shipped,23497,878795,"5444 Whitaker Canyon
North Adam, WA 77461",78372
34526079,103988,01/25/2023,Shipped,5970,894716,"68387 Berg Summit Suite 823
East Alyssaburgh, UT 95682",78307
34526080,106316,11/03/2022,Delivered,8830,884472,"822 Lori Village
New Laurieport, KY 54954",77306
34526081,106937,01/20/2023,Shipped,8256,896076,"55721 Jennings Radial
Port Tanner, IN 65122",76775
34526082,101328,08/15/2022,Delivered,21414,887439,"6851 Keith Ford Suite 366
Lake Samantha, FL 70171",77053
34526083,103742,12/07/2022,Processing,20227,897761,"906 Williams Extensions
Lake Kelly, MS 03129",77836
34526084,109111,12/15/2022,Cancelled,11967,896997,"42268 Mclaughlin Fork Apt. 678
Port Karenshire, FL 27643",76642
34526085,107035,09/12/2022,Shipped,11207,893861,,76900
34526086,101659,03/16/2023,Cancelled,18313,891455,,78346
34526087,101323,07/19/2023,Cancelled,14296,886590,"7718 Mcbride Lights Apt. 366
West Danielmouth, RI 85274",76939
34526088,105898,05/10/2023,Shipped,10111,882443,"295 Julie Parkway Apt. 764
North Kyleborough, MN 35457",77778
34526089,108323,08/13/2022,Processing,24666,893930,"2656 Kathy Point
Hamiltonfort, IA 37392",77070
34526090,108711,02/19/2023,Processing,23555,890762,"171 Hoffman Pine
East Kyle, IA 29309",78298
34526091,105033,09/08/2022,Shipped,6179,896727,"60983 Bennett Way Apt. 629
Shelbyside, OR 54834",76790
34526092,106215,04/12/2023,Cancelled,14280,892782,"9831 Frederick Mission
Lucasmouth, CO 49313",78092
34526093,104652,10/24/2022,Delivered,23545,896863,"927 Johnson Road Suite 849
Port Debrachester, KY 59700",78055
34526094,110449,08/19/2022,Shipped,21983,892290,,77517
34526095,109852,03/18/2023,Shipped,21595,891340,,77932
34526096,105614,11/08/2022,Shipped,5715,889753,"9695 Joseph Overpass Apt. 329
Singletonland, MS 68168",76690
34526097,110023,04/03/2023,Delivered,10639,878326,"411 Heather Inlet
East Kevin, FM 74507",78170
34526098,101612,07/21/2023,Shipped,6935,893464,"45475 Jacobs Prairie
Port Sonya, LA 20856",76520
34526099,103060,04/20/2023,Processing,6354,887959,,76830
34526100,106785,06/14/2023,Processing,12917,897093,"808 Daniel Squares Apt. 935
New Ashley, WY 92165",77198
34526101,102111,08/03/2022,Processing,17431,886531,"79650 Michael Prairie Apt. 800
Tammyfort, PR 35935",76620
34526102,107646,05/27/2023,Delivered,12993,883133,"Unit 3687 Box 6800
DPO AA 02815",78381
34526103,107912,12/20/2022,Processing,25400,895324,"24790 Webster Parks
Larsonview, OH 19734",78079
34526104,105075,05/05/2023,Delivered,14923,890752,"4200 Kevin Divide Apt. 774
West Paul, DE 28376",78273
34526105,108186,11/18/2022,Delivered,17618,896967,"0084 Mathew Trace
Markfort, PR 80118",77304
34526106,105340,12/26/2022,Processing,14739,887816,"232 Jenkins Mews
North Walter, ID 72889",78127
34526107,105320,02/09/2023,Processing,8722,896307,"PSC 0157, Box 0459
APO AA 03890",78292
34526108,102858,08/30/2022,Processing,22259,878300,"0780 Tara Coves Suite 977
South Jeremy, CO 81012",77409
34526109,108097,06/29/2023,Delivered,24042,895309,"2511 Rodgers Mountain Suite 426
North Briana, IN 91868",78429
34526110,107300,01/10/2023,Delivered,6810,890618,"PSC 4551, Box 1559
APO AA 30924",76630
34526111,105911,08/31/2022,Processing,18768,878533,"Unit 0352 Box 8302
DPO AP 79101",77719
34526112,106758,01/09/2023,Shipped,9860,886206,"42633 Lee Prairie Suite 848
Maryville, AL 11178",76918
34526113,110678,01/13/2023,Cancelled,20843,888686,"6373 Gardner Unions
North Laurenland, ND 27483",78060
34526114,104210,04/15/2023,Delivered,21388,884984,"89181 Rebecca Expressway
South Amandaborough, MA 75145",77935
34526115,109783,12/12/2022,Delivered,22727,892769,"4510 Brown Summit Suite 059
Sarafurt, NJ 28348",77585
34526116,109001,07/01/2023,Processing,12850,894509,,77485
34526117,105541,09/27/2022,Processing,10540,885741,"6623 Aaron Dam
Jocelynberg, PR 20203",76810
34526118,105372,08/31/2022,Delivered,11131,885673,,76861
34526119,108723,12/07/2022,Processing,21679,879496,"50054 Susan Dale
Millerborough, GU 21670",76788
34526120,103977,06/09/2023,Cancelled,16172,897875,"31565 Shelton Heights Apt. 560
Anthonyville, RI 77781",76689
34526121,104467,06/10/2023,Delivered,13169,894288,"9052 Vega Fork
Marktown, MN 95947",77414
34526122,108062,04/04/2023,Cancelled,22901,896234,"Unit 5203 Box 7048
DPO AE 21985",76535
34526123,110543,05/02/2023,Shipped,21593,890689,"757 Young Dam Suite 815
Mitchellfort, UT 04562",76933
34526124,103417,06/08/2023,Processing,20975,882923,"943 Martinez Divide Apt. 842
Rodriguezton, WV 55652",77451
34526125,110406,12/02/2022,Shipped,7742,886929,"2135 Debra Trace
Johnmouth, NJ 44455",76843
34526126,105093,12/11/2022,Shipped,16061,879605,"379 Cynthia Spring
Port Katelyn, WY 14332",76835
34526127,106238,07/28/2023,Processing,16780,885708,,77035
34526128,107194,04/15/2023,Cancelled,7411,889027,"USS Hill
FPO AA 92170",77516
34526129,107151,11/27/2022,Processing,10000,892800,"43338 Conner Well
Gibbsmouth, WY 52733",78113
34526130,105718,04/18/2023,Delivered,14195,892250,"1664 Garcia Harbors Apt. 616
East Christine, NE 26596",77172
34526131,105108,06/15/2023,Processing,24054,891980,"966 Jessica Cove
Autumnchester, MO 31828",76543
34526132,108249,09/06/2022,Delivered,13819,884142,"4984 Gonzales Burgs
Lake Jasonfort, VA 44056",76730
34526133,106820,10/31/2022,Cancelled,22250,888701,"Unit 2227 Box 0471
DPO AE 22874",76964
34526134,106609,05/05/2023,Delivered,19614,882457,,78226
34526135,106973,08/01/2023,Delivered,5993,897973,"984 Bailey Circle Suite 026
East Jessica, PA 12528",77974
34526136,110427,01/01/2023,Shipped,16352,888582,"2558 Gregory Mill Apt. 781
North Karichester, AS 45101",76864
34526137,108830,08/02/2023,Shipped,13003,891980,"270 Myers Prairie Apt. 099
Duncanborough, PR 82478",78147
34526138,109227,10/26/2022,Delivered,18613,895541,"3871 Jensen Ports Apt. 843
East Michaelland, IA 60751",76647
34526139,109263,08/16/2022,Cancelled,22714,878458,"24227 Torres Trafficway
Grahamport, DC 10112",78086
34526140,110184,01/27/2023,Processing,16786,882187,,76743
34526141,103455,01/11/2023,Cancelled,14019,886571,"5649 Curry Valley Apt. 933
Veronicamouth, OH 46844",77975
34526142,108238,10/21/2022,Shipped,8182,879397,"3153 Tiffany Glen
Leeland, FL 59496",78293
34526143,103529,04/20/2023,Delivered,9737,885237,"10871 Shannon Extensions Apt. 133
Foxmouth, VI 53715",77465
34526144,103310,03/07/2023,Delivered,24688,879941,"44534 Leah Villages Suite 766
South Kellyview, UT 94486",76978
34526145,105613,12/29/2022,Cancelled,16606,886959,"053 Maria Rest Apt. 592
North Pamela, SD 31914",78140
34526146,107852,10/06/2022,Processing,22758,896282,"8099 Kimberly Mall Apt. 551
Powersland, HI 46085",77472
34526147,110177,10/16/2022,Delivered,21037,886498,"7032 Terry Mount
North Katieport, NY 37299",77460
34526148,108531,10/24/2022,Processing,10077,881586,"45392 West Plains
Riveramouth, AK 93964",77225
34526149,104675,01/17/2023,Cancelled,22851,890265,"93871 Victoria Dam Apt. 214
West Sabrina, PR 37833",77219
34526150,107333,01/18/2023,Delivered,12245,893631,"USNS Weber
FPO AE 88971",78228
34526151,109982,02/22/2023,Delivered,8765,890647,"43530 Jason Hills
Emmaport, CO 84282",77037
34526152,103463,11/07/2022,Processing,22827,879880,"4859 Turner Fork
South Stephen, AL 41441",77296
34526153,106368,04/22/2023,Cancelled,12469,885945,"72647 Kyle Path
West Ashleystad, MO 36883",77086
34526154,103690,07/04/2023,Processing,12273,898015,"4167 Adam Mission Suite 298
Jonathanfurt, MT 99310",76578
34526155,104379,02/11/2023,Delivered,20070,881284,"542 Brandon Oval
Port Jenniferville, NY 08965",77785
34526156,103619,08/04/2022,Shipped,10268,885789,"6416 Spencer Tunnel Suite 878
West Josephport, NH 44272",78220
34526157,107644,07/16/2023,Processing,13591,883633,"2111 Natasha Grove
Sarahton, CO 00519",76560
34526158,104199,08/28/2022,Cancelled,20793,879708,"50634 Paul Hollow
Jessicaburgh, KS 92206",77525
34526159,108315,09/01/2022,Shipped,16952,894738,,77568
34526160,110133,06/19/2023,Delivered,5934,880828,"05405 Myers Branch
Timothymouth, VT 20460",78389
34526161,101820,04/16/2023,Processing,19683,881736,"Unit 2572 Box 7098
DPO AE 48538",77735
34526162,104994,12/15/2022,Cancelled,16894,880294,,77539
34526163,107395,12/20/2022,Processing,12476,896796,"Unit 7344 Box 4219
DPO AA 12852",78107
34526164,102315,02/21/2023,Delivered,14434,884226,"0175 Robert Island
New Kaylee, MH 94535",77552
34526165,101837,07/28/2023,Shipped,17101,882464,"38621 Love View
North Davidville, AK 75166",76577
34526166,106774,03/28/2023,Shipped,18533,884937,"169 Sarah Extension
Port Adam, GA 70584",77980
34526167,104431,10/20/2022,Delivered,8646,889519,"PSC 6113, Box 0466
APO AE 91052",77324
34526168,107242,04/08/2023,Cancelled,14142,883055,"Unit 5539 Box 2309
DPO AA 27220",76922
34526169,105454,05/05/2023,Cancelled,9176,889190,"Unit 3627 Box 3307
DPO AA 38310",77388
34526170,103441,04/19/2023,Shipped,24896,881932,"19762 Salas Mount Suite 140
Karenhaven, NJ 22946",77449
34526171,110750,05/01/2023,Processing,6384,896102,"USCGC Barnett
FPO AP 70169",76994
34526172,104743,11/29/2022,Shipped,11264,878810,"8367 Hunter Extensions Apt. 264
Port Davidton, WA 81435",77581
34526173,103872,03/06/2023,Delivered,5766,881630,"86100 Allison Lodge Apt. 476
Theresaport, MO 14725",77798
34526174,102089,08/16/2022,Delivered,19442,895391,"033 Gonzalez Parkways Suite 678
West Cynthia, DC 51700",77482
34526175,104425,01/30/2023,Delivered,16975,882774,"211 Woods Path
Ricemouth, FL 54526",76785
34526176,108382,11/03/2022,Processing,21590,896018,,78444
34526177,107972,01/04/2023,Processing,25236,878357,"USS Bennett
FPO AP 79925",77278
34526178,104543,11/06/2022,Processing,24661,897064,"9118 Krystal Coves Apt. 695
New Michael, CT 22223",76526
34526179,107231,02/21/2023,Cancelled,11248,896666,,76891
34526180,109247,07/16/2023,Processing,17672,886143,"8874 Steven Well
Kristenview, SD 37818",77680
34526181,107483,04/23/2023,Delivered,20100,888188,,76784
34526182,107250,02/26/2023,Processing,9775,881608,"USNV Smith
FPO AA 68005",76583
34526183,106090,07/28/2023,Shipped,13391,896434,,77668
34526184,102200,10/25/2022,Delivered,22530,882557,,77370
34526185,110894,10/22/2022,Cancelled,9676,890590,"56115 James Tunnel Suite 402
North Erikstad, SD 48674",77459
34526186,102987,07/11/2023,Processing,9838,887281,"33577 Huerta Mountains
South Ronnie, OK 46379",77239
34526187,102353,12/05/2022,Cancelled,15039,886630,"62637 Chen Avenue
Johnmouth, AZ 18106",78374
34526188,106126,10/19/2022,Processing,17526,896541,"2563 Philip Oval Apt. 195
South Stephanieview, PR 65905",77627
34526189,101623,07/31/2023,Cancelled,14204,885097,,78438
34526190,107705,03/08/2023,Cancelled,25544,889497,"0170 Williams Cape Apt. 052
West Sherrichester, AS 34556",78052
34526191,103352,02/15/2023,Delivered,6286,885758,"45439 Amanda Hill Apt. 664
North Davidton, SC 33931",78213
34526192,105043,03/20/2023,Cancelled,13858,897481,"60136 Harris Bypass Apt. 081
Jonathanland, TN 61020",77031
34526193,103741,09/17/2022,Cancelled,23657,890811,"003 Sara Branch
West Mark, MO 58712",76920
34526194,110040,09/22/2022,Cancelled,15524,888005,,77364
34526195,103685,12/01/2022,Delivered,16920,896576,"87400 Jeremy Crescent Apt. 677
North Denise, OR 00763",78445
34526196,101979,09/26/2022,Shipped,19979,878824,"31971 Pierce Springs
Jonfurt, MD 04270",78348
34526197,106708,05/18/2023,Processing,12103,882849,"8439 Danny Mill
Sancheztown, MS 96484",77959
34526198,104698,06/09/2023,Cancelled,20843,894836,"9267 Maldonado Route
Michaelburgh, ME 44219",78298
34526199,104161,01/26/2023,Cancelled,25318,893072,"23642 Suarez Mountain Suite 576
Port Amber, ID 38670",77663
34526200,106023,01/17/2023,Processing,12231,891527,,77023
34526201,102943,02/16/2023,Shipped,10991,881945,,76947
34526202,101055,01/27/2023,Cancelled,25338,888799,,77741
34526203,106961,11/01/2022,Delivered,16743,890581,"89677 Stevenson Lodge Apt. 004
New Jessicatown, NH 47969",76899
34526204,108232,01/12/2023,Shipped,19049,885023,"PSC 7719, Box 2407
APO AE 20766",76514
34526205,105184,07/21/2023,Shipped,24393,896278,"93901 Jacqueline Viaduct Suite 420
Gutierrezland, TN 14212",78116
34526206,103857,10/20/2022,Cancelled,8362,880871,,78157
34526207,103653,04/06/2023,Cancelled,24809,894201,"5112 Peterson Ports Suite 882
Matthewfort, VT 63311",77699
34526208,107426,04/07/2023,Delivered,12436,888813,"974 Russell Stream
Lake Williamville, PR 52382",78364
34526209,102218,09/16/2022,Delivered,21372,880694,"PSC 1635, Box 5358
APO AA 94556",77831
34526210,106461,06/16/2023,Processing,22931,889590,"0616 Powell Spring
Port Mike, PW 63657",77610
34526211,106968,11/29/2022,Delivered,13053,894619,"PSC 4468, Box 3466
APO AP 24232",76913
34526212,110441,06/26/2023,Delivered,20141,879735,"6838 Bean Unions Suite 458
Bennettburgh, MS 03196",77717
34526213,102129,09/03/2022,Delivered,7356,888588,"4959 Brown Crest Suite 076
Hawkinstown, OR 68445",78229
34526214,107019,04/15/2023,Shipped,6392,893380,"31214 Erin Parkway
East Emily, MI 48599",77141
34526215,105565,03/04/2023,Cancelled,6695,893957,"03317 Burch Estate Apt. 985
New Patrick, CA 70987",76745
34526216,104825,11/08/2022,Delivered,23916,885375,,77218
34526217,109296,02/28/2023,Processing,14820,882281,"715 Lauren Flat Apt. 441
Roachport, TN 84783",77018
34526218,101451,03/11/2023,Cancelled,8578,893727,"201 Christopher Forks Apt. 463
West Katherinechester, MO 99064",76472
34526219,104253,05/31/2023,Delivered,10855,878425,,76464
34526220,110965,02/03/2023,Shipped,7184,895844,,76653
34526221,103372,12/10/2022,Shipped,16650,884405,"019 Claire Heights
Frazierburgh, MO 83013",78178
34526222,106471,10/06/2022,Shipped,18123,881869,"4339 Banks Ridge Suite 837
Garzamouth, NY 16274",76849
34526223,110472,03/24/2023,Processing,15223,885675,,78071
34526224,105363,03/07/2023,Processing,21800,884090,"4395 Robinson Extension
Mezahaven, MH 08660",76935
34526225,107527,03/14/2023,Delivered,25110,895326,"293 Steven Oval Apt. 911
Veronicatown, MS 94399",77646
34526226,103770,02/26/2023,Processing,5707,895310,,77668
34526227,104193,12/18/2022,Shipped,18139,895224,"Unit 4198 Box 8651
DPO AA 02887",76949
34526228,108155,10/14/2022,Processing,17603,890956,"3074 Parker Wall Suite 412
South Kennethton, MP 15400",77634
34526229,103177,02/28/2023,Delivered,10141,891849,"7288 Henry Spurs Apt. 351
South Kristin, VI 46681",77834
34526230,105833,06/08/2023,Shipped,22518,881588,"473 Michael Trail
Priceberg, WI 16100",77163
34526231,103481,02/22/2023,Shipped,25407,888382,"79183 Anthony Crest
West Jeanmouth, TX 31803",77803
34526232,101522,01/14/2023,Delivered,14837,881434,"10285 Jade Walks
Port Joseph, NE 45520",77640
34526233,102715,09/30/2022,Cancelled,15742,889807,"848 Lin Springs Apt. 999
South Janetown, NC 77833",77717
34526234,102445,10/21/2022,Cancelled,21102,879719,"85640 Phillips Lake
New Margaretbury, AL 18217",78397
34526235,109059,01/31/2023,Processing,7442,878320,"5881 Burke Ramp Apt. 937
North Markhaven, PW 51085",78075
34526236,103268,10/22/2022,Shipped,16980,893435,"15712 Gail Oval
Lake Jenniferton, MH 73083",78075
34526237,107462,10/15/2022,Delivered,21725,894349,"01030 Melanie Stravenue Suite 144
Maryside, WI 59782",77738
34526238,108766,04/12/2023,Delivered,19924,888893,"995 Johnson Plains
West Kristenfurt, OR 95010",78155
34526239,102533,06/21/2023,Processing,16379,883565,"861 Anna Pines Apt. 137
East Rodneyfort, CT 57118",78181
34526240,109741,05/12/2023,Shipped,19836,884448,,77913
34526241,104564,04/14/2023,Processing,23341,895048,,77592
34526242,101391,02/25/2023,Shipped,20161,895370,,78087
34526243,108890,11/30/2022,Shipped,19543,892806,"7445 Moore Springs Apt. 529
New Mary, KY 01965",77297
34526244,107657,03/12/2023,Cancelled,7431,884368,"0218 Stephen Unions
South David, CO 71817",76460
34526245,101162,01/14/2023,Shipped,12431,884915,"16017 Wright Stream
Port Gregoryborough, OH 87656",78083
34526246,108959,04/09/2023,Delivered,12981,887532,,76680
34526247,107968,06/25/2023,Delivered,9941,887548,"96784 Snyder Well Suite 083
North Nicolas, PR 96173",78233
34526248,104064,01/14/2023,Delivered,22291,880476,"6950 Jim Lakes
Port Wayne, NE 75591",78168
34526249,101796,07/26/2023,Cancelled,25372,897638,"6858 Norman Island
South Deanside, HI 24222",76953
34526250,102737,11/30/2022,Delivered,21995,878808,,77873
34526251,101184,04/04/2023,Processing,6986,880858,"510 Jennifer Brooks Apt. 845
Thompsonhaven, DE 16206",76796
34526252,103872,03/22/2023,Cancelled,14349,887634,"7014 Matthew Extension Apt. 995
Robertport, TN 38184",77903
34526253,107212,06/28/2023,Shipped,22559,888274,,78361
34526254,108272,06/16/2023,Processing,24004,883670,,78433
34526255,105923,07/06/2023,Shipped,9181,893431,"006 Stephen Route
Pattonmouth, SC 23876",76598
34526256,105686,03/15/2023,Processing,18690,882007,"3168 Thompson Pines
South Larry, OK 90659",77263
34526257,105236,09/24/2022,Cancelled,20132,878592,"0885 Ray Trace
Keychester, NY 74155",76468
34526258,106290,09/02/2022,Processing,20787,888244,"936 Collier Mountains
East Jennifer, NH 66113",77935
34526259,103320,09/26/2022,Processing,24983,889429,"150 Ruben Curve
South Samanthaside, MT 09568",76576
34526260,110160,08/16/2022,Shipped,22457,885261,"198 Lewis Drives
West Dominicside, AL 07910",76568
